txn_id,timestamp,txn_type,amount,source_account,dest_account,status,ip_address,device_id,label
TX377096,2025-07-01T13:25:49.681829,CHEQUE,1363879.02,AC011,AC013,Failed,10.10.190.115,mobile,fraud
TX255274,2025-06-22T13:25:49.703879,CHEQUE,393177.76,AC037,AC015,Failed,192.168.230.122,tablet,normal
TX352783,2025-07-05T13:25:49.689511,CHEQUE,414291.88,AC042,AC023,Failed,192.168.166.93,tablet,normal
TX750607,2025-06-29T13:25:49.692403,UPI,180682.68,AC038,AC009,Failed,192.168.175.115,mobile,normal
TX155571,2025-07-04T13:25:49.675846,CHEQUE,1157402.44,AC003,AC022,Success,10.10.48.159,tablet,fraud
TX508478,2025-07-05T13:25:49.674585,CHEQUE,1507223.32,AC049,AC023,Success,10.10.96.140,tablet,fraud
TX315933,2025-06-26T13:25:49.693925,NEFT,475342.45,AC004,AC014,Success,192.168.42.137,tablet,normal
TX484843,2025-06-29T13:25:49.697160,MANDATE,138972.9,AC031,AC003,Failed,192.168.81.250,web,normal
TX347707,2025-06-27T13:25:49.693222,CHEQUE,376785.51,AC038,AC038,Pending,192.168.160.14,mobile,normal
TX280025,2025-07-02T13:25:49.693760,CHEQUE,182641.72,AC011,AC048,Pending,192.168.52.56,tablet,normal
TX455384,2025-06-18T13:25:49.681061,UPI,865572.62,AC005,AC022,Pending,10.10.202.164,tablet,fraud
TX910628,2025-07-12T13:25:49.668968,UPI,1258052.41,AC015,AC041,Success,10.10.58.196,mobile,fraud
TX980521,2025-07-01T13:25:49.675690,UPI,1816191.69,AC023,AC033,Failed,10.10.33.74,tablet,fraud
TX396054,2025-07-18T13:25:49.672443,UPI,1084080.2,AC001,AC001,Failed,10.10.110.84,tablet,fraud
TX175180,2025-07-02T13:25:49.703605,NEFT,498028.81,AC016,AC020,Failed,192.168.79.102,mobile,normal
TX640880,2025-06-23T13:25:49.700332,MANDATE,266017.21,AC023,AC030,Pending,192.168.1.216,web,normal
TX456012,2025-06-21T13:25:49.689904,UPI,257300.01,AC046,AC050,Pending,192.168.16.155,web,normal
TX418517,2025-07-06T13:25:49.690221,UPI,474134.98,AC009,AC034,Success,192.168.163.181,tablet,normal
TX309831,2025-06-24T13:25:49.696294,NEFT,153285.56,AC040,AC015,Pending,192.168.80.186,web,normal
TX875584,2025-06-21T13:25:49.690568,CHEQUE,10869.9,AC012,AC041,Success,192.168.208.74,mobile,normal
TX738504,2025-07-18T13:25:49.668359,CHEQUE,1503512.15,AC016,AC026,Success,10.10.223.133,tablet,fraud
TX188838,2025-06-30T13:25:49.679609,CHEQUE,1785864.97,AC031,AC013,Pending,10.10.206.235,mobile,fraud
TX670349,2025-07-18T13:25:49.702916,MANDATE,149884.11,AC019,AC007,Pending,192.168.142.56,mobile,normal
TX626073,2025-06-25T13:25:49.680945,UPI,1207561.04,AC027,AC018,Pending,10.10.151.251,mobile,fraud
TX959994,2025-06-25T13:25:49.702984,NEFT,172815.79,AC038,AC038,Pending,192.168.29.239,web,normal
TX648199,2025-06-27T13:25:49.703999,CHEQUE,457285.83,AC044,AC003,Pending,192.168.110.66,tablet,normal
TX633442,2025-06-25T13:25:49.671894,UPI,1769029.16,AC008,AC033,Pending,10.10.212.233,mobile,fraud
TX680294,2025-07-16T13:25:49.682781,UPI,1868784.3,AC018,AC021,Success,10.10.110.201,tablet,fraud
TX686880,2025-06-22T13:25:49.685628,UPI,1911323.17,AC006,AC028,Success,10.10.100.121,tablet,fraud
TX414543,2025-07-11T13:25:49.683332,UPI,1798877.34,AC012,AC014,Failed,10.10.97.142,mobile,fraud
TX646464,2025-07-15T13:25:49.682754,CHEQUE,841547.9,AC047,AC032,Success,10.10.152.39,mobile,fraud
TX844583,2025-07-16T13:25:49.677531,CHEQUE,1814977.29,AC022,AC013,Pending,10.10.83.4,tablet,fraud
TX955216,2025-06-18T13:25:49.700324,UPI,385671.32,AC002,AC017,Pending,192.168.30.62,mobile,normal
TX449729,2025-07-09T13:25:49.673899,UPI,855546.7,AC048,AC050,Success,10.10.239.121,mobile,fraud
TX113685,2025-06-18T13:25:49.677697,CHEQUE,1132076.75,AC014,AC023,Failed,10.10.49.96,mobile,fraud
TX266917,2025-06-29T13:25:49.680673,UPI,1209120.7,AC030,AC012,Success,10.10.181.47,tablet,fraud
TX280323,2025-07-13T13:25:49.701408,MANDATE,446650.59,AC044,AC018,Success,192.168.123.56,web,normal
TX542488,2025-06-25T13:25:49.683915,CHEQUE,1463167.53,AC047,AC044,Pending,10.10.220.40,mobile,fraud
TX604883,2025-06-24T13:25:49.693440,NEFT,249887.22,AC010,AC009,Failed,192.168.209.88,web,normal
TX367237,2025-06-19T13:25:49.689363,MANDATE,63739.47,AC018,AC034,Failed,192.168.58.147,mobile,normal
TX945906,2025-07-05T13:25:49.669174,CHEQUE,1372286.43,AC045,AC015,Success,10.10.161.167,tablet,fraud
TX958045,2025-07-11T13:25:49.703636,NEFT,116964.6,AC039,AC023,Pending,192.168.5.213,tablet,normal
TX981718,2025-06-30T13:25:49.673157,CHEQUE,837721.25,AC037,AC046,Success,10.10.112.231,tablet,fraud
TX297894,2025-07-11T13:25:49.702406,NEFT,283645.97,AC049,AC017,Pending,192.168.71.183,tablet,normal
TX510151,2025-06-19T13:25:49.674564,UPI,1999208.49,AC002,AC010,Failed,10.10.116.23,tablet,fraud
TX929674,2025-07-12T13:25:49.679853,UPI,977193.68,AC038,AC003,Success,10.10.150.227,tablet,fraud
TX130742,2025-07-02T13:25:49.686920,CHEQUE,1614697.04,AC017,AC004,Pending,10.10.199.124,tablet,fraud
TX311521,2025-07-04T13:25:49.681533,UPI,969933.8,AC019,AC017,Failed,10.10.232.95,mobile,fraud
TX344948,2025-07-14T13:25:49.695211,CHEQUE,255023.11,AC042,AC014,Pending,192.168.161.211,tablet,normal
TX756996,2025-07-02T13:25:49.687669,CHEQUE,283544.77,AC016,AC019,Pending,192.168.37.237,tablet,normal
TX784213,2025-07-01T13:25:49.668478,UPI,1839706.29,AC049,AC005,Success,10.10.202.19,tablet,fraud
TX664464,2025-07-15T13:25:49.668429,UPI,1229017.81,AC008,AC042,Pending,10.10.250.250,tablet,fraud
TX201713,2025-06-29T13:25:49.666407,UPI,1527616.56,AC028,AC019,Failed,10.10.171.119,tablet,fraud
TX258609,2025-06-23T13:25:49.693995,CHEQUE,371700.06,AC007,AC043,Failed,192.168.156.191,mobile,normal
TX421022,2025-07-08T13:25:49.693030,CHEQUE,488419.83,AC020,AC001,Success,192.168.232.109,tablet,normal
TX969544,2025-07-15T13:25:49.672294,CHEQUE,1790654.83,AC010,AC001,Pending,10.10.11.42,mobile,fraud
TX647539,2025-06-29T13:25:49.695287,UPI,477811.29,AC028,AC041,Failed,192.168.203.233,tablet,normal
TX275161,2025-07-01T13:25:49.677112,CHEQUE,1695073.86,AC016,AC030,Pending,10.10.242.87,mobile,fraud
TX327127,2025-07-16T13:25:49.699244,UPI,130458.37,AC026,AC035,Success,192.168.122.151,mobile,normal
TX538524,2025-07-14T13:25:49.686793,CHEQUE,936898.24,AC008,AC032,Pending,10.10.24.155,mobile,fraud
TX359921,2025-06-18T13:25:49.682807,UPI,1816910.12,AC026,AC031,Failed,10.10.12.221,tablet,fraud
TX381337,2025-07-01T13:25:49.688840,CHEQUE,132410.2,AC037,AC006,Pending,192.168.161.78,mobile,normal
TX649804,2025-07-13T13:25:49.702155,NEFT,485287.03,AC021,AC043,Failed,192.168.106.169,tablet,normal
TX933687,2025-07-09T13:25:49.702584,UPI,413351.56,AC008,AC029,Success,192.168.215.240,web,normal
TX880250,2025-06-22T13:25:49.681747,CHEQUE,1060514.62,AC035,AC019,Pending,10.10.94.210,mobile,fraud
TX138815,2025-06-24T13:25:49.696330,UPI,245724.42,AC050,AC048,Success,192.168.87.1,tablet,normal
TX867928,2025-06-24T13:25:49.697192,CHEQUE,295286.62,AC002,AC036,Success,192.168.29.230,mobile,normal
TX720167,2025-07-11T13:25:49.677568,CHEQUE,1206391.44,AC037,AC013,Failed,10.10.176.191,mobile,fraud
TX171129,2025-07-12T13:25:49.680729,UPI,1117220.01,AC001,AC038,Success,10.10.150.189,tablet,fraud
TX842924,2025-06-19T13:25:49.696653,UPI,18918.99,AC041,AC010,Success,192.168.25.241,mobile,normal
TX212112,2025-06-29T13:25:49.682938,UPI,1844492.53,AC006,AC021,Success,10.10.145.211,mobile,fraud
TX934605,2025-07-08T13:25:49.686483,UPI,1669707.67,AC019,AC008,Failed,10.10.177.23,mobile,fraud
TX625019,2025-07-11T13:25:49.674247,UPI,1582451.09,AC003,AC007,Success,10.10.174.8,tablet,fraud
TX102268,2025-07-08T13:25:49.698716,NEFT,141690.19,AC025,AC039,Pending,192.168.148.187,mobile,normal
TX906072,2025-06-19T13:25:49.674955,CHEQUE,1697264.46,AC029,AC044,Failed,10.10.118.204,mobile,fraud
TX486531,2025-07-15T13:25:49.684384,CHEQUE,1630136.0,AC013,AC034,Pending,10.10.88.228,tablet,fraud
TX466955,2025-07-08T13:25:49.689420,CHEQUE,365559.88,AC011,AC033,Pending,192.168.170.166,mobile,normal
TX663154,2025-07-02T13:25:49.677087,UPI,1078547.39,AC002,AC033,Pending,10.10.158.174,mobile,fraud
TX867031,2025-06-26T13:25:49.673014,UPI,1024854.59,AC020,AC049,Pending,10.10.124.60,tablet,fraud
TX466917,2025-07-03T13:25:49.665750,CHEQUE,1912713.33,AC039,AC039,Failed,10.10.151.105,tablet,fraud
TX829406,2025-06-25T13:25:49.673469,CHEQUE,1328526.81,AC030,AC008,Success,10.10.189.18,mobile,fraud
TX120772,2025-07-10T13:25:49.701258,MANDATE,338304.01,AC021,AC035,Success,192.168.116.175,web,normal
TX917707,2025-07-15T13:25:49.670443,CHEQUE,1187240.03,AC028,AC011,Failed,10.10.133.176,mobile,fraud
TX287863,2025-06-29T13:25:49.681723,CHEQUE,1710661.74,AC033,AC020,Pending,10.10.78.137,mobile,fraud
TX187853,2025-07-16T13:25:49.687946,CHEQUE,234596.74,AC007,AC037,Pending,192.168.36.22,mobile,normal
TX362932,2025-06-25T13:25:49.692326,MANDATE,359125.56,AC021,AC005,Failed,192.168.18.194,mobile,normal
TX270068,2025-06-21T13:25:49.687739,CHEQUE,8391.99,AC047,AC050,Failed,192.168.204.174,mobile,normal
TX538366,2025-07-01T13:25:49.693862,CHEQUE,493736.6,AC040,AC035,Pending,192.168.167.138,web,normal
TX430539,2025-07-07T13:25:49.674187,CHEQUE,1287926.18,AC046,AC033,Failed,10.10.70.151,tablet,fraud
TX571103,2025-07-07T13:25:49.689915,NEFT,250134.82,AC008,AC007,Pending,192.168.153.151,web,normal
TX487354,2025-06-27T13:25:49.689657,MANDATE,49012.95,AC012,AC040,Pending,192.168.91.46,web,normal
TX214600,2025-06-24T13:25:49.672682,UPI,1861176.51,AC016,AC044,Failed,10.10.202.44,tablet,fraud
TX143807,2025-07-03T13:25:49.668511,UPI,1519418.25,AC048,AC026,Failed,10.10.86.183,tablet,fraud
TX235443,2025-07-10T13:25:49.701310,UPI,38963.1,AC036,AC046,Success,192.168.125.106,mobile,normal
TX847556,2025-07-15T13:25:49.691549,MANDATE,280515.56,AC001,AC044,Pending,192.168.136.32,web,normal
TX329768,2025-07-06T13:25:49.683482,CHEQUE,1995136.41,AC008,AC030,Success,10.10.199.175,mobile,fraud
TX560085,2025-07-02T13:25:49.695768,MANDATE,349666.37,AC037,AC006,Failed,192.168.10.76,tablet,normal
TX320610,2025-07-17T13:25:49.683216,CHEQUE,1630593.68,AC004,AC046,Failed,10.10.88.125,tablet,fraud
TX581231,2025-06-26T13:25:49.669477,UPI,1956168.59,AC022,AC006,Failed,10.10.59.5,mobile,fraud
TX626995,2025-07-09T13:25:49.697439,CHEQUE,23758.77,AC015,AC035,Success,192.168.244.11,web,normal
TX711582,2025-06-24T13:25:49.683417,CHEQUE,1142742.27,AC021,AC013,Pending,10.10.241.80,mobile,fraud
TX816106,2025-07-12T13:25:49.694929,UPI,273779.77,AC029,AC029,Pending,192.168.151.253,web,normal
TX288097,2025-07-11T13:25:49.698556,UPI,434504.56,AC022,AC019,Failed,192.168.121.47,tablet,normal
TX398043,2025-07-06T13:25:49.677104,CHEQUE,988989.85,AC024,AC037,Success,10.10.124.122,tablet,fraud
TX355142,2025-06-27T13:25:49.683301,CHEQUE,1148228.96,AC044,AC049,Pending,10.10.248.100,mobile,fraud
TX395294,2025-07-02T13:25:49.692756,CHEQUE,363795.44,AC026,AC008,Pending,192.168.176.25,web,normal
TX566229,2025-06-19T13:25:49.681077,UPI,1552808.39,AC015,AC029,Pending,10.10.196.210,mobile,fraud
TX780497,2025-07-01T13:25:49.665580,UPI,1312376.99,AC008,AC015,Failed,10.10.180.218,mobile,fraud
TX934957,2025-06-22T13:25:49.700512,CHEQUE,341458.34,AC032,AC017,Success,192.168.151.142,web,normal
TX682903,2025-07-09T13:25:49.697521,UPI,323338.84,AC018,AC024,Pending,192.168.211.94,web,normal
TX946860,2025-07-06T13:25:49.691876,CHEQUE,310981.26,AC043,AC049,Failed,192.168.38.87,tablet,normal
TX591135,2025-06-26T13:25:49.700303,MANDATE,397393.3,AC049,AC006,Failed,192.168.125.168,mobile,normal
TX121669,2025-06-19T13:25:49.703321,CHEQUE,48981.68,AC016,AC044,Success,192.168.103.249,mobile,normal
TX681388,2025-07-07T13:25:49.681657,UPI,1136481.57,AC018,AC030,Failed,10.10.33.19,tablet,fraud
TX681374,2025-06-20T13:25:49.690803,MANDATE,372137.95,AC005,AC043,Failed,192.168.230.59,web,normal
TX588745,2025-06-26T13:25:49.681295,UPI,1845567.04,AC029,AC009,Failed,10.10.250.187,tablet,fraud
TX674918,2025-07-15T13:25:49.694633,UPI,50196.22,AC005,AC040,Success,192.168.112.95,mobile,normal
TX509942,2025-06-26T13:25:49.671267,UPI,1621130.77,AC012,AC018,Success,10.10.155.246,mobile,fraud
TX347224,2025-07-08T13:25:49.697918,NEFT,498468.78,AC033,AC047,Failed,192.168.237.252,mobile,normal
TX283231,2025-07-14T13:25:49.688463,MANDATE,49239.22,AC008,AC042,Success,192.168.219.99,tablet,normal
TX407297,2025-07-10T13:25:49.674666,UPI,1766258.22,AC027,AC040,Pending,10.10.243.154,tablet,fraud
TX884478,2025-06-24T13:25:49.678478,CHEQUE,910601.5,AC042,AC010,Success,10.10.17.85,mobile,fraud
TX696207,2025-06-29T13:25:49.701051,NEFT,122550.93,AC028,AC021,Pending,192.168.40.34,web,normal
TX905060,2025-06-22T13:25:49.685488,CHEQUE,1440288.26,AC027,AC020,Pending,10.10.23.88,mobile,fraud
TX632533,2025-06-26T13:25:49.687692,CHEQUE,448348.43,AC045,AC046,Success,192.168.150.227,tablet,normal
TX163183,2025-06-30T13:25:49.695486,MANDATE,438208.39,AC018,AC020,Pending,192.168.238.157,web,normal
TX459854,2025-06-26T13:25:49.674316,UPI,1177434.63,AC042,AC021,Success,10.10.41.110,mobile,fraud
TX979036,2025-06-23T13:25:49.678821,UPI,1116240.74,AC040,AC043,Pending,10.10.17.236,mobile,fraud
TX704614,2025-07-12T13:25:49.678720,UPI,1096590.39,AC023,AC032,Pending,10.10.233.96,tablet,fraud
TX849328,2025-07-17T13:25:49.675925,CHEQUE,1657942.57,AC001,AC045,Failed,10.10.222.101,mobile,fraud
TX106785,2025-07-12T13:25:49.675443,CHEQUE,811482.75,AC004,AC030,Failed,10.10.252.129,mobile,fraud
TX390222,2025-07-10T13:25:49.691942,UPI,9538.09,AC007,AC030,Success,192.168.136.248,mobile,normal
TX779036,2025-07-01T13:25:49.665525,CHEQUE,857784.26,AC037,AC001,Failed,10.10.201.58,mobile,fraud
TX644928,2025-07-10T13:25:49.664477,UPI,916814.61,AC049,AC015,Success,10.10.220.218,mobile,fraud
TX795623,2025-07-09T13:25:49.689143,MANDATE,345452.68,AC034,AC021,Failed,192.168.252.103,tablet,normal
TX947951,2025-06-29T13:25:49.676996,UPI,1828099.1,AC039,AC027,Success,10.10.140.206,mobile,fraud
TX232381,2025-06-23T13:25:49.700523,MANDATE,241983.75,AC029,AC020,Failed,192.168.82.235,web,normal
TX786382,2025-07-04T13:25:49.687539,MANDATE,415913.76,AC036,AC011,Success,192.168.119.95,web,normal
TX684936,2025-07-10T13:25:49.691809,NEFT,197813.57,AC034,AC016,Success,192.168.194.68,web,normal
TX676377,2025-07-06T13:25:49.697312,CHEQUE,195608.2,AC002,AC009,Failed,192.168.173.220,web,normal
TX152400,2025-07-13T13:25:49.665783,UPI,1669874.7,AC016,AC048,Success,10.10.102.176,mobile,fraud
TX258460,2025-07-12T13:25:49.683095,UPI,1890288.23,AC006,AC014,Pending,10.10.249.51,mobile,fraud
TX105749,2025-06-30T13:25:49.681336,CHEQUE,1279967.08,AC049,AC016,Success,10.10.251.239,mobile,fraud
TX466841,2025-06-28T13:25:49.695303,MANDATE,192329.54,AC018,AC017,Failed,192.168.232.205,tablet,normal
TX496971,2025-06-18T13:25:49.677472,UPI,1393418.26,AC047,AC031,Failed,10.10.26.239,tablet,fraud
TX872773,2025-06-24T13:25:49.690157,NEFT,389106.11,AC013,AC016,Failed,192.168.243.80,mobile,normal
TX701919,2025-07-03T13:25:49.693432,NEFT,142454.74,AC005,AC007,Failed,192.168.155.171,tablet,normal
TX480814,2025-07-01T13:25:49.669546,CHEQUE,1170759.36,AC047,AC031,Pending,10.10.155.237,mobile,fraud
TX651870,2025-07-09T13:25:49.679927,CHEQUE,1169311.82,AC009,AC015,Failed,10.10.26.95,tablet,fraud
TX727202,2025-06-27T13:25:49.669117,CHEQUE,1055327.39,AC048,AC036,Pending,10.10.75.147,tablet,fraud
TX375100,2025-06-20T13:25:49.689707,MANDATE,110405.86,AC041,AC016,Pending,192.168.106.177,tablet,normal
TX134332,2025-07-10T13:25:49.695228,CHEQUE,463082.7,AC028,AC032,Failed,192.168.89.48,mobile,normal
TX733983,2025-06-28T13:25:49.675451,CHEQUE,1867072.52,AC027,AC001,Failed,10.10.71.141,mobile,fraud
TX532372,2025-06-30T13:25:49.690718,UPI,114869.51,AC023,AC049,Pending,192.168.116.178,mobile,normal
TX887335,2025-06-20T13:25:49.670081,CHEQUE,1932038.12,AC002,AC004,Pending,10.10.55.26,mobile,fraud
TX780852,2025-07-03T13:25:49.700938,CHEQUE,319563.88,AC003,AC020,Pending,192.168.255.87,web,normal
TX366547,2025-07-17T13:25:49.703716,UPI,371842.43,AC014,AC019,Success,192.168.207.161,mobile,normal
TX401094,2025-07-01T13:25:49.685334,CHEQUE,1500274.7,AC038,AC039,Pending,10.10.62.222,mobile,fraud
TX439634,2025-07-06T13:25:49.702223,MANDATE,100516.46,AC027,AC017,Pending,192.168.186.127,mobile,normal
TX999526,2025-06-20T13:25:49.697717,UPI,256408.15,AC022,AC018,Pending,192.168.46.227,tablet,normal
TX986242,2025-06-20T13:25:49.668680,CHEQUE,1462635.5,AC003,AC029,Failed,10.10.168.88,tablet,fraud
TX819529,2025-06-18T13:25:49.692178,CHEQUE,104824.33,AC018,AC008,Failed,192.168.57.199,tablet,normal
TX272211,2025-07-09T13:25:49.699171,NEFT,377280.24,AC037,AC034,Failed,192.168.116.210,tablet,normal
TX686045,2025-07-11T13:25:49.673388,UPI,1228520.41,AC038,AC020,Pending,10.10.3.63,mobile,fraud
TX443107,2025-06-20T13:25:49.699952,NEFT,133526.09,AC001,AC024,Failed,192.168.164.80,tablet,normal
TX962437,2025-07-11T13:25:49.696037,CHEQUE,402597.29,AC028,AC036,Pending,192.168.102.150,web,normal
TX223846,2025-07-04T13:25:49.669555,CHEQUE,1532563.09,AC004,AC018,Failed,10.10.249.67,tablet,fraud
TX715432,2025-07-14T13:25:49.671421,CHEQUE,1362005.37,AC003,AC050,Pending,10.10.66.68,mobile,fraud
TX433994,2025-07-15T13:25:49.700252,NEFT,278136.23,AC011,AC034,Success,192.168.83.231,tablet,normal
TX176799,2025-06-19T13:25:49.700928,MANDATE,394408.37,AC004,AC016,Success,192.168.19.251,mobile,normal
TX788352,2025-07-15T13:25:49.700442,CHEQUE,382387.84,AC013,AC046,Pending,192.168.15.129,tablet,normal
TX942043,2025-06-20T13:25:49.676333,CHEQUE,1764758.26,AC011,AC034,Success,10.10.89.96,tablet,fraud
TX784601,2025-06-21T13:25:49.668211,UPI,1822277.93,AC044,AC036,Pending,10.10.54.170,mobile,fraud
TX509204,2025-06-22T13:25:49.689843,NEFT,43176.93,AC015,AC009,Pending,192.168.57.192,web,normal
TX536447,2025-07-05T13:25:49.675251,CHEQUE,1339831.13,AC048,AC025,Pending,10.10.19.140,tablet,fraud
TX606934,2025-07-10T13:25:49.677945,CHEQUE,1585646.07,AC013,AC040,Failed,10.10.92.171,tablet,fraud
TX965439,2025-06-24T13:25:49.702004,UPI,379585.66,AC017,AC016,Failed,192.168.19.203,mobile,normal
TX973301,2025-07-04T13:25:49.687907,MANDATE,230619.31,AC020,AC044,Success,192.168.154.147,mobile,normal
TX142790,2025-07-13T13:25:49.666654,UPI,1955320.53,AC027,AC031,Success,10.10.22.239,tablet,fraud
TX188208,2025-07-05T13:25:49.694193,MANDATE,30164.33,AC035,AC006,Pending,192.168.251.209,mobile,normal
TX158074,2025-07-08T13:25:49.697321,MANDATE,456680.29,AC039,AC031,Pending,192.168.230.74,web,normal
TX383662,2025-07-02T13:25:49.687773,UPI,359085.81,AC024,AC050,Failed,192.168.183.193,mobile,normal
TX361401,2025-07-14T13:25:49.670211,UPI,1576136.62,AC035,AC027,Pending,10.10.43.77,tablet,fraud
TX300757,2025-07-09T13:25:49.701846,MANDATE,379382.27,AC034,AC042,Failed,192.168.250.140,tablet,normal
TX299373,2025-06-24T13:25:49.698689,MANDATE,388635.22,AC029,AC043,Success,192.168.171.208,mobile,normal
TX627894,2025-06-30T13:25:49.691817,UPI,387251.99,AC010,AC014,Failed,192.168.19.10,web,normal
TX340437,2025-07-13T13:25:49.702894,CHEQUE,382187.67,AC026,AC002,Failed,192.168.105.244,web,normal
TX393765,2025-07-07T13:25:49.673088,UPI,1755413.65,AC008,AC022,Pending,10.10.83.217,mobile,fraud
TX117634,2025-06-27T13:25:49.687653,MANDATE,143612.18,AC006,AC044,Pending,192.168.209.204,mobile,normal
TX330124,2025-07-13T13:25:49.689252,MANDATE,187160.56,AC039,AC049,Pending,192.168.58.85,tablet,normal
TX689577,2025-07-16T13:25:49.698503,NEFT,109739.33,AC012,AC044,Success,192.168.63.74,mobile,normal
TX237539,2025-07-14T13:25:49.664585,UPI,1855164.07,AC050,AC020,Success,10.10.0.33,mobile,fraud
TX422335,2025-06-28T13:25:49.695892,UPI,397219.46,AC006,AC017,Success,192.168.10.122,web,normal
TX110734,2025-06-21T13:25:49.670138,CHEQUE,822145.12,AC004,AC031,Failed,10.10.56.109,mobile,fraud
TX133539,2025-07-15T13:25:49.682701,UPI,1723289.74,AC018,AC007,Pending,10.10.151.99,tablet,fraud
TX718197,2025-06-23T13:25:49.664488,UPI,1545090.91,AC033,AC026,Failed,10.10.15.54,tablet,fraud
TX703523,2025-06-20T13:25:49.694843,MANDATE,459741.31,AC018,AC043,Pending,192.168.0.227,mobile,normal
TX144216,2025-07-14T13:25:49.664908,CHEQUE,1738151.46,AC039,AC038,Failed,10.10.209.230,mobile,fraud
TX203616,2025-07-07T13:25:49.692589,UPI,159538.18,AC031,AC019,Pending,192.168.212.229,mobile,normal
TX569532,2025-07-01T13:25:49.699362,UPI,57239.22,AC002,AC019,Success,192.168.5.145,tablet,normal
TX528709,2025-06-18T13:25:49.699252,MANDATE,10183.31,AC022,AC029,Failed,192.168.250.246,web,normal
TX273241,2025-06-28T13:25:49.685169,CHEQUE,1192091.09,AC046,AC035,Failed,10.10.100.249,mobile,fraud
TX773972,2025-07-05T13:25:49.673001,UPI,1181701.68,AC048,AC036,Success,10.10.211.158,mobile,fraud
TX848166,2025-06-30T13:25:49.681303,CHEQUE,1381252.09,AC040,AC045,Success,10.10.197.145,tablet,fraud
TX809738,2025-07-10T13:25:49.702095,MANDATE,255964.84,AC002,AC035,Pending,192.168.78.34,tablet,normal
TX945208,2025-07-15T13:25:49.673149,UPI,1527807.76,AC029,AC016,Success,10.10.5.101,mobile,fraud
TX249212,2025-06-25T13:25:49.694732,NEFT,66174.04,AC036,AC040,Failed,192.168.79.53,web,normal
TX533613,2025-07-10T13:25:49.694673,MANDATE,27615.1,AC006,AC046,Failed,192.168.125.130,tablet,normal
TX763522,2025-06-29T13:25:49.700468,MANDATE,48621.33,AC042,AC003,Pending,192.168.60.68,mobile,normal
TX950847,2025-07-18T13:25:49.692072,NEFT,338883.02,AC034,AC032,Success,192.168.81.115,web,normal
TX566763,2025-07-07T13:25:49.666595,UPI,802177.88,AC030,AC032,Success,10.10.123.146,tablet,fraud
TX728596,2025-07-04T13:25:49.687288,UPI,1865265.07,AC025,AC023,Pending,10.10.177.122,tablet,fraud
TX835580,2025-07-15T13:25:49.671209,UPI,852095.09,AC038,AC004,Pending,10.10.135.153,tablet,fraud
TX794947,2025-07-13T13:25:49.692466,CHEQUE,163197.31,AC005,AC034,Pending,192.168.89.121,mobile,normal
TX229170,2025-07-08T13:25:49.683857,CHEQUE,1480047.34,AC038,AC031,Pending,10.10.219.105,mobile,fraud
TX738002,2025-07-03T13:25:49.702290,NEFT,75920.74,AC050,AC041,Failed,192.168.187.23,mobile,normal
TX404212,2025-07-16T13:25:49.680047,CHEQUE,1434983.85,AC050,AC029,Pending,10.10.135.187,tablet,fraud
TX252631,2025-07-08T13:25:49.670526,CHEQUE,1406092.75,AC021,AC018,Success,10.10.17.106,mobile,fraud
